family_id,family_type,character,basis,relationship,source,confidence,review_status
unihan-phonetic-596,phonetic-class,几,596,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-596,phonetic-class,肌,596,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-596,phonetic-class,飢,596,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-597,phonetic-class,己,597,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-597,phonetic-class,忌,597,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-597,phonetic-class,改,597,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-597,phonetic-class,紀,597,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-597,phonetic-class,記,597,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-597,phonetic-class,起,597,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-597,phonetic-class,配,597,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-598,phonetic-class,几,598,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-598,phonetic-class,嘰,598,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-598,phonetic-class,幾,598,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-598,phonetic-class,機,598,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-598,phonetic-class,譏,598,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-599B,phonetic-class,慨,599B,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-599B,phonetic-class,概,599B,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-602,phonetic-class,倚,602,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-602,phonetic-class,奇,602,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-602,phonetic-class,寄,602,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-602,phonetic-class,崎,602,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-602,phonetic-class,椅,602,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-602,phonetic-class,琦,602,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-602,phonetic-class,騎,602,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-604,phonetic-class,其,604,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-604,phonetic-class,基,604,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-604,phonetic-class,斯,604,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-604,phonetic-class,旗,604,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-604,phonetic-class,期,604,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-604,phonetic-class,棋,604,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-604,phonetic-class,欺,604,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-604,phonetic-class,琪,604,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-604,phonetic-class,箕,604,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-607,phonetic-class,僵,607,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-607,phonetic-class,韁,607,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-614,phonetic-class,擊,614,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-614,phonetic-class,繫,614,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-615,phonetic-class,嫌,615,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-615,phonetic-class,廉,615,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-615,phonetic-class,歉,615,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-615,phonetic-class,謙,615,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-615,phonetic-class,賺,615,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-619,phonetic-class,堅,619,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-619,phonetic-class,緊,619,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-619,phonetic-class,賢,619,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-620,phonetic-class,健,620,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-620,phonetic-class,建,620,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-620,phonetic-class,鍵,620,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-621,phonetic-class,現,621,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-621,phonetic-class,見,621,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-622,phonetic-class,京,622,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-622,phonetic-class,亮,622,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-622,phonetic-class,掠,622,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-622,phonetic-class,景,622,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-622,phonetic-class,涼,622,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-622,phonetic-class,諒,622,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-622,phonetic-class,鯨,622,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-623,phonetic-class,勁,623,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-623,phonetic-class,徑,623,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-623,phonetic-class,氫,623,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-623,phonetic-class,經,623,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-623,phonetic-class,莖,623,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-623,phonetic-class,輕,623,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-623,phonetic-class,頸,623,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-625,phonetic-class,境,625,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-625,phonetic-class,鏡,625,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-625,phonetic-class,竟,625,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-626,phonetic-class,影,626,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-626,phonetic-class,景,626,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-627,phonetic-class,擎,627,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-627,phonetic-class,敬,627,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-627,phonetic-class,警,627,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-627,phonetic-class,驚,627,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-628,phonetic-class,傾,628,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-628,phonetic-class,穎,628,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-628,phonetic-class,頃,628,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-63,phonetic-class,填,63,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-63,phonetic-class,真,63,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-63,phonetic-class,鎮,63,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-63,phonetic-class,顛,63,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-635,phonetic-class,激,635,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-635,phonetic-class,竅,635,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-635,phonetic-class,繳,635,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-635,phonetic-class,邀,635,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-636,phonetic-class,喬,636,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-636,phonetic-class,嬌,636,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-636,phonetic-class,橋,636,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-636,phonetic-class,矯,636,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-636,phonetic-class,驕,636,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-637,phonetic-class,喬,637,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-637,phonetic-class,搞,637,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-637,phonetic-class,敲,637,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-637,phonetic-class,毫,637,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-637,phonetic-class,稿,637,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-637,phonetic-class,篙,637,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-637,phonetic-class,膏,637,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-637,phonetic-class,豪,637,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-637,phonetic-class,高,637,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-64,phonetic-class,襯,64,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-64,phonetic-class,親,64,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-640,phonetic-class,糕,640,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-640,phonetic-class,羔,640,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-642,phonetic-class,告,642,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-642,phonetic-class,浩,642,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-642,phonetic-class,窖,642,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-642,phonetic-class,造,642,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-642,phonetic-class,酷,642,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-642,phonetic-class,靠,642,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-643,phonetic-class,哥,643,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-643,phonetic-class,歌,643,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-646,phonetic-class,各,646,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-646,phonetic-class,咯,646,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-646,phonetic-class,客,646,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-646,phonetic-class,擱,646,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-646,phonetic-class,格,646,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-646,phonetic-class,洛,646,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-646,phonetic-class,略,646,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-646,phonetic-class,絡,646,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-646,phonetic-class,胳,646,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-646,phonetic-class,路,646,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-646,phonetic-class,閣,646,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-646,phonetic-class,駱,646,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-646,phonetic-class,骼,646,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-649,phonetic-class,確,649,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-649,phonetic-class,鶴,649,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-65,phonetic-class,珍,65,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-65,phonetic-class,診,65,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-65,phonetic-class,趁,65,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-650,phonetic-class,嵌,650,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-650,phonetic-class,甘,650,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-650,phonetic-class,甜,650,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-650,phonetic-class,鉗,650,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-651,phonetic-class,嚴,651,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-651,phonetic-class,敢,651,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-653,phonetic-class,奸,653,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-653,phonetic-class,岸,653,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-653,phonetic-class,干,653,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-653,phonetic-class,旱,653,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-653,phonetic-class,杆,653,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-653,phonetic-class,汗,653,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-653,phonetic-class,竿,653,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-653,phonetic-class,罕,653,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-653,phonetic-class,肝,653,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-654,phonetic-class,乾,654,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-654,phonetic-class,干,654,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-654,phonetic-class,幹,654,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-654,phonetic-class,翰,654,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-654,phonetic-class,軋,654,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-654,phonetic-class,韓,654,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-655,phonetic-class,江,655,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-655,phonetic-class,鴻,655,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-657,phonetic-class,剛,657,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-657,phonetic-class,岡,657,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-657,phonetic-class,崗,657,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-657,phonetic-class,綱,657,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-657,phonetic-class,鋼,657,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-660,phonetic-class,吭,660,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-660,phonetic-class,坑,660,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-660,phonetic-class,抗,660,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-660,phonetic-class,杭,660,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-660,phonetic-class,炕,660,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-660,phonetic-class,航,660,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-664,phonetic-class,券,664,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-664,phonetic-class,卷,664,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-664,phonetic-class,拳,664,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-665,phonetic-class,倦,665,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-665,phonetic-class,卷,665,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-665,phonetic-class,圈,665,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-665,phonetic-class,捲,665,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-667,phonetic-class,快,667,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-667,phonetic-class,決,667,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-667,phonetic-class,缺,667,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-667,phonetic-class,訣,667,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-67,phonetic-class,申,67,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-67,phonetic-class,陳,67,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-670,phonetic-class,庫,670,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-670,phonetic-class,車,670,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-671,phonetic-class,居,671,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-671,phonetic-class,鋸,671,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-673,phonetic-class,出,673,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-673,phonetic-class,句,673,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-673,phonetic-class,夠,673,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-673,phonetic-class,拘,673,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-673,phonetic-class,狗,673,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-673,phonetic-class,苟,673,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-675,phonetic-class,劇,675,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
